index,basho,day,rikishi1_id,rikishi1_rank,rikishi1_shikona,rikishi1_result,rikishi1_win,kimarite,rikishi2_id,rikishi2_rank,rikishi2_shikona,rikishi2_result,rikishi2_win
88,1984.01,2,1301,J5e,Kirishima,1-1 (10-5),0,sukuinage,4078,J1w,Oshio,2-0 (10-5),1
89,1984.01,2,4078,J1w,Oshio,2-0 (10-5),1,sukuinage,1301,J5e,Kirishima,1-1 (10-5),0
90,1984.01,2,1337,M14e,Tochitsukasa,1-1 (9-6),1,shitatedashinage,1348,M12w,Jingaku,1-1 (9-6),0
91,1984.01,2,1348,M12w,Jingaku,1-1 (9-6),0,shitatedashinage,1337,M14e,Tochitsukasa,1-1 (9-6),1
92,1984.01,2,1378,M10e,Hoo,1-1 (8-7),0,shitatenage,1385,M13e,Tochiakagi,1-1 (6-9),1
93,1984.01,2,1385,M13e,Tochiakagi,1-1 (6-9),1,shitatenage,1378,M10e,Hoo,1-1 (8-7),0
94,1984.01,2,4050,M8e,Takamiyama,1-1 (1-7-7),0,katasukashi,4091,M11e,Washuyama,2-0 (5-10),1
95,1984.01,2,4091,M11e,Washuyama,2-0 (5-10),1,katasukashi,4050,M8e,Takamiyama,1-1 (1-7-7),0
96,1984.01,2,1302,M13w,Takamisugi,1-1 (8-7),0,yorikiri,4133,M8w,Saisu,2-0 (6-9),1
97,1984.01,2,4133,M8w,Saisu,2-0 (6-9),1,yorikiri,1302,M13w,Takamisugi,1-1 (8-7),0
98,1984.01,2,1374,M7e,Kurama,2-0 (8-7),1,yorikiri,4100,M12e,Tochihikari,1-1 (9-6),0
99,1984.01,2,4100,M12e,Tochihikari,1-1 (9-6),0,yorikiri,1374,M7e,Kurama,2-0 (8-7),1
100,1984.01,2,4107,M11w,Kaiki,0-2 (8-7),0,yorikiri,4116,M6w,Dewanohana,1-1 (10-5),1
101,1984.01,2,4116,M6w,Dewanohana,1-1 (10-5),1,yorikiri,4107,M11w,Kaiki,0-2 (8-7),0
102,1984.01,2,4131,M9w,Tochitsurugi,1-1 (9-6),1,hatakikomi,4134,M5e,Oyutaka,1-1 (7-8),0
103,1984.01,2,4134,M5e,Oyutaka,1-1 (7-8),0,hatakikomi,4131,M9w,Tochitsurugi,1-1 (9-6),1
104,1984.01,2,4077,M10w,Fujizakura,0-2 (0-4-11),0,hatakikomi,4126,M5w,Sadanoumi,1-1 (9-6),1
105,1984.01,2,4126,M5w,Sadanoumi,1-1 (9-6),1,hatakikomi,4077,M10w,Fujizakura,0-2 (0-4-11),0
106,1984.01,2,1361,M9e,Daitetsu,1-1 (8-7),1,yorikiri,1380,M4w,Hidanohana,0-2 (6-9),0
107,1984.01,2,1380,M4w,Hidanohana,0-2 (6-9),0,yorikiri,1361,M9e,Daitetsu,1-1 (8-7),1
108,1984.01,2,1347,M7w,Itai,1-1 (8-7),1,tsukiotoshi,4102,M2e,Aobajo,0-2 (6-9),0
109,1984.01,2,4102,M2e,Aobajo,0-2 (6-9),0,tsukiotoshi,1347,M7w,Itai,1-1 (8-7),1
110,1984.01,2,1338,M6e,Ozutsu,2-0 (9-6),1,yorikiri,1369,M2w,Toryu,1-1 (6-9),0
111,1984.01,2,1369,M2w,Toryu,1-1 (6-9),0,yorikiri,1338,M6e,Ozutsu,2-0 (9-6),1
112,1984.01,2,1350,S1e,Onokuni,2-0 (9-6),1,oshidashi,4099,M1e,Kirinji,0-2 (4-11),0
113,1984.01,2,4099,M1e,Kirinji,0-2 (4-11),0,oshidashi,1350,S1e,Onokuni,2-0 (9-6),1
114,1984.01,2,1342,M4e,Asahifuji,1-1 (1-3-11),0,yorikiri,1363,O2eHD,Hokutenyu,2-0 (9-6),1
115,1984.01,2,1363,O2eHD,Hokutenyu,2-0 (9-6),1,yorikiri,1342,M4e,Asahifuji,1-1 (1-3-11),0
116,1984.01,2,1332,M3e,Sakahoko,0-2 (4-11),0,oshidashi,1379,O2wHD,Asashio,1-1 (10-5),1
117,1984.01,2,1379,O2wHD,Asashio,1-1 (10-5),1,oshidashi,1332,M3e,Sakahoko,0-2 (4-11),0
118,1984.01,2,1352,M3w,Tagaryu,0-2 (4-11),0,yorikiri,4127,O1e,Wakashimazu,2-0 (11-4),1
119,1984.01,2,4127,O1e,Wakashimazu,2-0 (11-4),1,yorikiri,1352,M3w,Tagaryu,0-2 (4-11),0
120,1984.01,2,1359,S1w,Koboyama,0-2 (2-13),0,yorikiri,4112,O1w,Kotokaze,2-0 (11-4),1
121,1984.01,2,4112,O1w,Kotokaze,2-0 (11-4),1,yorikiri,1359,S1w,Koboyama,0-2 (2-13),0
122,1984.01,2,1339,K1e,Hoshi,1-1 (9-6),1,yorikiri,4080,Y2eHD,Kitanoumi,1-1 (8-7),0
123,1984.01,2,4080,Y2eHD,Kitanoumi,1-1 (8-7),0,yorikiri,1339,K1e,Hoshi,1-1 (9-6),1
124,1984.01,2,1353,M1w,Daijuyama,0-2 (6-9),0,yorikiri,1354,Y1e,Chiyonofuji,2-0 (12-3),1
125,1984.01,2,1354,Y1e,Chiyonofuji,2-0 (12-3),1,yorikiri,1353,M1w,Daijuyama,0-2 (6-9),0
126,1984.01,2,1375,K1w,Masudayama,0-2 (3-12),0,yorikiri,4104,Y1w,Takanosato,2-0 (13-2),1
127,1984.01,2,4104,Y1w,Takanosato,2-0 (13-2),1,yorikiri,1375,K1w,Masudayama,0-2 (3-12),0
128,1984.01,3,1292,Ms2e,Kotogaume,1-1 (5-2),1,yorikiri,1358,J12w,Hoshikabuto,0-3 (8-7),0
129,1984.01,3,1358,J12w,Hoshikabuto,0-3 (8-7),0,yorikiri,1292,Ms2e,Kotogaume,1-1 (5-2),1
130,1984.01,3,4323,J10w,Shiraiwa,0-3 (2-13),0,sukuinage,4326,J13w,Shushi,1-2 (2-3-10),1
131,1984.01,3,4326,J13w,Shushi,1-2 (2-3-10),1,sukuinage,4323,J10w,Shiraiwa,0-3 (2-13),0
132,1984.01,3,4122,J7w,Kurosegawa,1-2 (7-8),0,okuridashi,4311,J9w,Hakuryu,3-0 (7-8),1
133,1984.01,3,4311,J9w,Hakuryu,3-0 (7-8),1,okuridashi,4122,J7w,Kurosegawa,1-2 (7-8),0
134,1984.01,3,1317,J11w,Hananokuni,2-1 (9-6),1,yorikiri,4130,J5w,Hachiya,1-2 (6-9),0
135,1984.01,3,4130,J5w,Hachiya,1-2 (6-9),0,yorikiri,1317,J11w,Hananokuni,2-1 (9-6),1
136,1984.01,3,1301,J5e,Kirishima,2-1 (10-5),1,tsuridashi,4136,J13e,Kitao,2-1 (8-7),0
137,1984.01,3,4136,J13e,Kitao,2-1 (8-7),0,tsuridashi,1301,J5e,Kirishima,2-1 (10-5),1
138,1984.01,3,1362,J9e,Onohana,2-1 (2-3-10),1,sukuinage,4137,J4w,Hattori,2-1 (8-7),0
139,1984.01,3,4137,J4w,Hattori,2-1 (8-7),0,sukuinage,1362,J9e,Onohana,2-1 (2-3-10),1
140,1984.01,3,4117,J4e,Azumanada,1-2 (4-11),1,oshidashi,4327,J12e,Hiyama,1-2 (3-12),0
141,1984.01,3,4327,J12e,Hiyama,1-2 (3-12),0,oshidashi,4117,J4e,Azumanada,1-2 (4-11),1
142,1984.01,3,4103,J11e,Banryuyama,2-1 (8-7),0,hikiotoshi,4124,J3w,Shishiho,1-2 (7-8),1
143,1984.01,3,4124,J3w,Shishiho,1-2 (7-8),1,hikiotoshi,4103,J11e,Banryuyama,2-1 (8-7),0
144,1984.01,3,1287,J3e,Konishiki,2-1 (4-5-6),0,uwatedashinage,1372,J10e,Maenoshin,1-2 (5-10),1
145,1984.01,3,1372,J10e,Maenoshin,1-2 (5-10),1,uwatedashinage,1287,J3e,Konishiki,2-1 (4-5-6),0
146,1984.01,3,1364,J8w,Masurao,1-2 (8-7),0,yorikiri,4132,J2w,Wakanofuji,1-2 (9-6),1
147,1984.01,3,4132,J2w,Wakanofuji,1-2 (9-6),1,yorikiri,1364,J8w,Masurao,1-2 (8-7),0
148,1984.01,3,1376,J8e,Hananoumi,3-0 (10-5),1,uwatedashinage,4128,J2e,Kotochitose,1-2 (7-8),0
149,1984.01,3,4128,J2e,Kotochitose,1-2 (7-8),0,uwatedashinage,1376,J8e,Hananoumi,3-0 (10-5),1
150,1984.01,3,4078,J1w,Oshio,2-1 (10-5),0,kotenage,4094,J6e,Onishiki,3-0 (12-3),1
151,1984.01,3,4094,J6e,Onishiki,3-0 (12-3),1,kotenage,4078,J1w,Oshio,2-1 (10-5),0
152,1984.01,3,1345,J7e,Tamaryu,1-2 (7-8),0,oshitaoshi,4118,J1e,Amanoyama,1-2 (8-7),1
153,1984.01,3,4118,J1e,Amanoyama,1-2 (8-7),1,oshitaoshi,1345,J7e,Tamaryu,1-2 (7-8),0
154,1984.01,3,1302,M13w,Takamisugi,2-1 (8-7),1,oshitaoshi,4131,M9w,Tochitsurugi,1-2 (9-6),0
155,1984.01,3,4131,M9w,Tochitsurugi,1-2 (9-6),0,oshitaoshi,1302,M13w,Takamisugi,2-1 (8-7),1
156,1984.01,3,4077,M10w,Fujizakura,0-3 (0-4-11),0,oshitaoshi,4133,M8w,Saisu,3-0 (6-9),1
157,1984.01,3,4133,M8w,Saisu,3-0 (6-9),1,oshitaoshi,4077,M10w,Fujizakura,0-3 (0-4-11),0
158,1984.01,3,1337,M14e,Tochitsukasa,2-1 (9-6),1,oshidashi,4050,M8e,Takamiyama,1-2 (1-7-7),0
159,1984.01,3,4050,M8e,Takamiyama,1-2 (1-7-7),0,oshidashi,1337,M14e,Tochitsukasa,2-1 (9-6),1
160,1984.01,3,1374,M7e,Kurama,3-0 (8-7),1,yorikiri,4091,M11e,Washuyama,2-1 (5-10),0
161,1984.01,3,4091,M11e,Washuyama,2-1 (5-10),0,yorikiri,1374,M7e,Kurama,3-0 (8-7),1
162,1984.01,3,1348,M12w,Jingaku,1-2 (9-6),0,yorikiri,4116,M6w,Dewanohana,2-1 (10-5),1
163,1984.01,3,4116,M6w,Dewanohana,2-1 (10-5),1,yorikiri,1348,M12w,Jingaku,1-2 (9-6),0
164,1984.01,3,1338,M6e,Ozutsu,2-1 (9-6),0,yoritaoshi,4100,M12e,Tochihikari,2-1 (9-6),1
165,1984.01,3,4100,M12e,Tochihikari,2-1 (9-6),1,yoritaoshi,1338,M6e,Ozutsu,2-1 (9-6),0
166,1984.01,3,1385,M13e,Tochiakagi,1-2 (6-9),0,yorikiri,4126,M5w,Sadanoumi,2-1 (9-6),1
167,1984.01,3,4126,M5w,Sadanoumi,2-1 (9-6),1,yorikiri,1385,M13e,Tochiakagi,1-2 (6-9),0
168,1984.01,3,1378,M10e,Hoo,1-2 (8-7),0,tsukiotoshi,4134,M5e,Oyutaka,2-1 (7-8),1
169,1984.01,3,4134,M5e,Oyutaka,2-1 (7-8),1,tsukiotoshi,1378,M10e,Hoo,1-2 (8-7),0
170,1984.01,3,1380,M4w,Hidanohana,0-3 (6-9),0,makiotoshi,4107,M11w,Kaiki,1-2 (8-7),1
171,1984.01,3,4107,M11w,Kaiki,1-2 (8-7),1,makiotoshi,1380,M4w,Hidanohana,0-3 (6-9),0
172,1984.01,3,1353,M1w,Daijuyama,1-2 (6-9),1,yoritaoshi,1361,M9e,Daitetsu,1-2 (8-7),0
173,1984.01,3,1361,M9e,Daitetsu,1-2 (8-7),0,yoritaoshi,1353,M1w,Daijuyama,1-2 (6-9),1
174,1984.01,3,1347,M7w,Itai,2-1 (8-7),1,hikiotoshi,4099,M1e,Kirinji,0-3 (4-11),0
175,1984.01,3,4099,M1e,Kirinji,0-3 (4-11),0,hikiotoshi,1347,M7w,Itai,2-1 (8-7),1
176,1984.01,3,1350,S1e,Onokuni,2-1 (9-6),0,yoritaoshi,4102,M2e,Aobajo,1-2 (6-9),1
177,1984.01,3,4102,M2e,Aobajo,1-2 (6-9),1,yoritaoshi,1350,S1e,Onokuni,2-1 (9-6),0
178,1984.01,3,1339,K1e,Hoshi,1-2 (9-6),0,yorikiri,1379,O2wHD,Asashio,2-1 (10-5),1
179,1984.01,3,1379,O2wHD,Asashio,2-1 (10-5),1,yorikiri,1339,K1e,Hoshi,1-2 (9-6),0
180,1984.01,3,1359,S1w,Koboyama,0-3 (2-13),0,yoritaoshi,1363,O2eHD,Hokutenyu,3-0 (9-6),1
181,1984.01,3,1363,O2eHD,Hokutenyu,3-0 (9-6),1,yoritaoshi,1359,S1w,Koboyama,0-3 (2-13),0
182,1984.01,3,1369,M2w,Toryu,1-2 (6-9),0,yorikiri,4112,O1w,Kotokaze,3-0 (11-4),1
183,1984.01,3,4112,O1w,Kotokaze,3-0 (11-4),1,yorikiri,1369,M2w,Toryu,1-2 (6-9),0
184,1984.01,3,1332,M3e,Sakahoko,0-3 (4-11),0,uwatenage,4127,O1e,Wakashimazu,3-0 (11-4),1
185,1984.01,3,4127,O1e,Wakashimazu,3-0 (11-4),1,uwatenage,1332,M3e,Sakahoko,0-3 (4-11),0
186,1984.01,3,1375,K1w,Masudayama,0-3 (3-12),0,yorikiri,4080,Y2eHD,Kitanoumi,2-1 (8-7),1
187,1984.01,3,4080,Y2eHD,Kitanoumi,2-1 (8-7),1,yorikiri,1375,K1w,Masudayama,0-3 (3-12),0
188,1984.01,3,1342,M4e,Asahifuji,1-2 (1-3-11),0,yorikiri,4104,Y1w,Takanosato,3-0 (13-2),1
189,1984.01,3,4104,Y1w,Takanosato,3-0 (13-2),1,yorikiri,1342,M4e,Asahifuji,1-2 (1-3-11),0
190,1984.01,3,1352,M3w,Tagaryu,0-3 (4-11),0,yorikiri,1354,Y1e,Chiyonofuji,3-0 (12-3),1
191,1984.01,3,1354,Y1e,Chiyonofuji,3-0 (12-3),1,yorikiri,1352,M3w,Tagaryu,0-3 (4-11),0
192,1984.01,4,4140,Ms2w,Chikubayama,2-1 (4-3),0,hikiotoshi,4326,J13w,Shushi,2-2 (2-3-10),1
193,1984.01,4,4326,J13w,Shushi,2-2 (2-3-10),1,hikiotoshi,4140,Ms2w,Chikubayama,2-1 (4-3),0
194,1984.01,4,1358,J12w,Hoshikabuto,1-3 (8-7),1,hikiotoshi,1362,J9e,Onohana,2-2 (2-3-10),0
195,1984.01,4,1362,J9e,Onohana,2-2 (2-3-10),0,hikiotoshi,1358,J12w,Hoshikabuto,1-3 (8-7),1
196,1984.01,4,1345,J7e,Tamaryu,2-2 (7-8),1,kotenage,1372,J10e,Maenoshin,1-3 (5-10),0
197,1984.01,4,1372,J10e,Maenoshin,1-3 (5-10),0,kotenage,1345,J7e,Tamaryu,2-2 (7-8),1
198,1984.01,4,4094,J6e,Onishiki,4-0 (12-3),1,yorikiri,4136,J13e,Kitao,2-2 (8-7),0
199,1984.01,4,4136,J13e,Kitao,2-2 (8-7),0,yorikiri,4094,J6e,Onishiki,4-0 (12-3),1
200,1984.01,4,1301,J5e,Kirishima,3-1 (10-5),1,yorikiri,1317,J11w,Hananokuni,2-2 (9-6),0
201,1984.01,4,1317,J11w,Hananokuni,2-2 (9-6),0,yorikiri,1301,J5e,Kirishima,3-1 (10-5),1
202,1984.01,4,4130,J5w,Hachiya,2-2 (6-9),1,yorikiri,4327,J12e,Hiyama,1-3 (3-12),0
203,1984.01,4,4327,J12e,Hiyama,1-3 (3-12),0,yorikiri,4130,J5w,Hachiya,2-2 (6-9),1
204,1984.01,4,1364,J8w,Masurao,1-3 (8-7),0,tsukiotoshi,4117,J4e,Azumanada,2-2 (4-11),1
205,1984.01,4,4117,J4e,Azumanada,2-2 (4-11),1,tsukiotoshi,1364,J8w,Masurao,1-3 (8-7),0
206,1984.01,4,1287,J3e,Konishiki,3-1 (4-5-6),1,oshitaoshi,4103,J11e,Banryuyama,2-2 (8-7),0
207,1984.01,4,4103,J11e,Banryuyama,2-2 (8-7),0,oshitaoshi,1287,J3e,Konishiki,3-1 (4-5-6),1
208,1984.01,4,4124,J3w,Shishiho,2-2 (7-8),1,yorikiri,4323,J10w,Shiraiwa,0-4 (2-13),0
