index,basho,day,rikishi1_id,rikishi1_rank,rikishi1_shikona,rikishi1_result,rikishi1_win,kimarite,rikishi2_id,rikishi2_rank,rikishi2_shikona,rikishi2_result,rikishi2_win
0,2003.01,1,68,J13w,Gokenzan,0-1 (10-5),0,yoritaoshi,132,Ms1e,Kotonomine,1-0 (4-3),1
1,2003.01,1,132,Ms1e,Kotonomine,1-0 (4-3),1,yoritaoshi,68,J13w,Gokenzan,0-1 (10-5),0
2,2003.01,1,70,J13e,Kitazakura,0-1 (8-7),0,okuridashi,287,J11w,Wakatoba,1-0 (8-7),1
3,2003.01,1,287,J11w,Wakatoba,1-0 (8-7),1,okuridashi,70,J13e,Kitazakura,0-1 (8-7),0
4,2003.01,1,47,J12w,Chiyotenzan,0-1 (4-11),0,oshidashi,149,J11e,Juzan,1-0 (7-8),1
5,2003.01,1,149,J11e,Juzan,1-0 (7-8),1,oshidashi,47,J12w,Chiyotenzan,0-1 (4-11),0
6,2003.01,1,72,J10w,Tochisakae,1-0 (8-7),1,tsukiotoshi,226,J10e,Wakatenro,0-1 (6-9),0
7,2003.01,1,226,J10e,Wakatenro,0-1 (6-9),0,tsukiotoshi,72,J10w,Tochisakae,1-0 (8-7),1
8,2003.01,1,92,J9e,Harunoyama,0-1 (6-9),0,uwatenage,129,J9w,Hayateumi,1-0 (8-7),1
9,2003.01,1,129,J9w,Hayateumi,1-0 (8-7),1,uwatenage,92,J9e,Harunoyama,0-1 (6-9),0
10,2003.01,1,15,J8e,Oginishiki,0-1 (9-6),0,oshidashi,78,J8w,Toyozakura,1-0 (4-11),1
11,2003.01,1,78,J8w,Toyozakura,1-0 (4-11),1,oshidashi,15,J8e,Oginishiki,0-1 (9-6),0
12,2003.01,1,51,J7w,Daizen,0-1 (4-11),0,hatakikomi,64,J7e,Yotsukasa,1-0 (10-5),1
13,2003.01,1,64,J7e,Yotsukasa,1-0 (10-5),1,hatakikomi,51,J7w,Daizen,0-1 (4-11),0
14,2003.01,1,81,J6e,Wakakosho,0-1 (7-8),0,yorikiri,163,J6w,Senshuyama,1-0 (8-7),1
15,2003.01,1,163,J6w,Senshuyama,1-0 (8-7),1,yorikiri,81,J6e,Wakakosho,0-1 (7-8),0
16,2003.01,1,34,J5e,Asanowaka,1-0 (8-7),1,oshidashi,874,J5w,Hamanishiki,0-1 (5-10),0
17,2003.01,1,874,J5w,Hamanishiki,0-1 (5-10),0,oshidashi,34,J5e,Asanowaka,1-0 (8-7),1
18,2003.01,1,99,J4e,Komahikari,1-0 (9-6),1,hatakikomi,1284,J3w,Takekaze,0-1 (10-5),0
19,2003.01,1,1284,J3w,Takekaze,0-1 (10-5),0,hatakikomi,99,J4e,Komahikari,1-0 (9-6),1
20,2003.01,1,11,J2w,Aogiyama,1-0 (7-8),1,hikiotoshi,58,J3e,Oikari,0-1 (6-9),0
21,2003.01,1,58,J3e,Oikari,0-1 (6-9),0,hikiotoshi,11,J2w,Aogiyama,1-0 (7-8),1
22,2003.01,1,105,J2e,Buyuzan,0-1 (11-4),0,oshidashi,1009,J1w,Asasekiryu,1-0 (11-4),1
23,2003.01,1,1009,J1w,Asasekiryu,1-0 (11-4),1,oshidashi,105,J2e,Buyuzan,0-1 (11-4),0
24,2003.01,1,43,J1e,Kinkaiyama,0-1 (9-6),0,yorikiri,88,M15e,Tamarikido,1-0 (8-7),1
25,2003.01,1,88,M15e,Tamarikido,1-0 (8-7),1,yorikiri,43,J1e,Kinkaiyama,0-1 (9-6),0
26,2003.01,1,97,M14w,Tochinohana,0-1 (7-8),0,hatakikomi,145,M14e,Kobo,1-0 (5-10),1
27,2003.01,1,145,M14e,Kobo,1-0 (5-10),1,hatakikomi,97,M14w,Tochinohana,0-1 (7-8),0
28,2003.01,1,63,M13e,Otsukasa,0-1 (4-11),0,uwatenage,865,M13w,Kasugao,1-0 (10-5),1
29,2003.01,1,865,M13w,Kasugao,1-0 (10-5),1,uwatenage,63,M13e,Otsukasa,0-1 (4-11),0
30,2003.01,1,17,M12e,Tamakasuga,0-1 (0-5-10),0,oshidashi,225,M12w,Takanotsuru,1-0 (9-6),1
31,2003.01,1,225,M12w,Takanotsuru,1-0 (9-6),1,oshidashi,17,M12e,Tamakasuga,0-1 (0-5-10),0
32,2003.01,1,96,M11e,Jumonji,0-1 (5-10),0,oshidashi,107,M11w,Kasuganishiki,1-0 (7-8),1
33,2003.01,1,107,M11w,Kasuganishiki,1-0 (7-8),1,oshidashi,96,M11e,Jumonji,0-1 (5-10),0
34,2003.01,1,10,M10e,Tochinonada,0-1 (11-4),0,hatakikomi,22,M10w,Gojoro,1-0 (5-10),1
35,2003.01,1,22,M10w,Gojoro,1-0 (5-10),1,hatakikomi,10,M10e,Tochinonada,0-1 (11-4),0
36,2003.01,1,9,M9w,Akinoshima,0-1 (6-9),0,sukuinage,875,M9e,Takamisakari,1-0 (10-5),1
37,2003.01,1,875,M9e,Takamisakari,1-0 (10-5),1,sukuinage,9,M9w,Akinoshima,0-1 (6-9),0
38,2003.01,1,29,M8w,Kotoryu,1-0 (8-7),1,yorikiri,152,M8e,Tamanoshima,0-1 (8-7),0
39,2003.01,1,152,M8e,Tamanoshima,0-1 (8-7),0,yorikiri,29,M8w,Kotoryu,1-0 (8-7),1
40,2003.01,1,87,M7e,Wakanoyama,0-1 (8-7),0,oshidashi,1018,M7w,Shimotori,1-0 (9-6),1
41,2003.01,1,1018,M7w,Shimotori,1-0 (9-6),1,oshidashi,87,M7e,Wakanoyama,0-1 (8-7),0
42,2003.01,1,35,M6w,Kyokushuzan,0-1 (7-8),0,oshidashi,135,M6e,Hokutoriki,1-0 (4-11),1
43,2003.01,1,135,M6e,Hokutoriki,1-0 (4-11),1,oshidashi,35,M6w,Kyokushuzan,0-1 (7-8),0
44,2003.01,1,40,M5e,Kaiho,1-0 (7-8),1,tsukiotoshi,1087,M5w,Iwakiyama,0-1 (7-8),0
45,2003.01,1,1087,M5w,Iwakiyama,0-1 (7-8),0,tsukiotoshi,40,M5e,Kaiho,1-0 (7-8),1
46,2003.01,1,50,M4w,Tokitsuumi,1-0 (5-10),1,yorikiri,89,M4e,Aminishiki,0-1 (4-11),0
47,2003.01,1,89,M4e,Aminishiki,0-1 (4-11),0,yorikiri,50,M4w,Tokitsuumi,1-0 (5-10),1
48,2003.01,1,5,K1e,Takanonami,1-0 (7-8),1,yorikiri,14,M3e,Kotonowaka,0-1 (7-8),0
49,2003.01,1,14,M3e,Kotonowaka,0-1 (7-8),0,yorikiri,5,K1e,Takanonami,1-0 (7-8),1
50,2003.01,1,31,M3w,Dejima,1-0 (11-4),1,yorikiri,876,S1w,Kotomitsuki,0-1 (9-6),0
51,2003.01,1,876,S1w,Kotomitsuki,0-1 (9-6),0,yorikiri,31,M3w,Dejima,1-0 (11-4),1
52,2003.01,1,38,M2w,Toki,0-1 (4-11),0,oshidashi,71,S1e,Takanowaka,1-0 (9-6),1
53,2003.01,1,71,S1e,Takanowaka,1-0 (9-6),1,oshidashi,38,M2w,Toki,0-1 (4-11),0
54,2003.01,1,19,O2e,Tochiazuma,0-1 (0-6-9),0,oshidashi,842,M1w,Miyabiyama,1-0 (1-3-11),1
55,2003.01,1,842,M1w,Miyabiyama,1-0 (1-3-11),1,oshidashi,19,O2e,Tochiazuma,0-1 (0-6-9),0
56,2003.01,1,6,O1w,Musoyama,0-1 (8-7),0,okuridashi,41,M2e,Kyokutenho,1-0 (8-7),1
