index,basho,day,rikishi1_id,rikishi1_rank,rikishi1_shikona,rikishi1_result,rikishi1_win,kimarite,rikishi2_id,rikishi2_rank,rikishi2_shikona,rikishi2_result,rikishi2_win
0,1991.01,1,82,J13w,Tochitenko,1-0 (7-8),1,yorikiri,1356,J13e,Kinoarashi,0-1 (0-8-7),0
1,1991.01,1,1356,J13e,Kinoarashi,0-1 (0-8-7),0,yorikiri,82,J13w,Tochitenko,1-0 (7-8),1
2,1991.01,1,45,J12w,Daishoho,1-0 (11-4),1,hatakikomi,1323,J12e,Kumao,0-1 (8-7),0
3,1991.01,1,1323,J12e,Kumao,0-1 (8-7),0,hatakikomi,45,J12w,Daishoho,1-0 (11-4),1
4,1991.01,1,51,J11e,Daizen,0-1 (9-6),0,oshidashi,1329,J11w,Daigaku,1-0 (8-7),1
5,1991.01,1,1329,J11w,Daigaku,1-0 (8-7),1,oshidashi,51,J11e,Daizen,0-1 (9-6),0
6,1991.01,1,160,J10e,Tatsuhikari,1-0 (6-9),1,yorikiri,1357,J10w,Yamanishiki,0-1 (2-13),0
7,1991.01,1,1357,J10w,Yamanishiki,0-1 (2-13),0,yorikiri,160,J10e,Tatsuhikari,1-0 (6-9),1
8,1991.01,1,1330,J9e,Ryogoku,1-0 (12-3),1,yorikiri,1358,J9w,Hoshiiwato,0-1 (2-13),0
9,1991.01,1,1358,J9w,Hoshiiwato,0-1 (2-13),0,yorikiri,1330,J9e,Ryogoku,1-0 (12-3),1
10,1991.01,1,1349,J8e,Kotohakusan,1-0 (7-8),1,uwatenage,1351,J8w,Ryugahama,0-1 (7-8),0
11,1991.01,1,1351,J8w,Ryugahama,0-1 (7-8),0,uwatenage,1349,J8e,Kotohakusan,1-0 (7-8),1
12,1991.01,1,1285,J7e,Asahisato,1-0 (9-6),1,yorikiri,1355,J7w,Goken,0-1 (8-7),0
13,1991.01,1,1355,J7w,Goken,0-1 (8-7),0,yorikiri,1285,J7e,Asahisato,1-0 (9-6),1
14,1991.01,1,1327,J6w,Yoshinobori,0-1 (8-7),0,tsukiotoshi,1331,J6e,Saganobori,1-0 (7-8),1
15,1991.01,1,1331,J6e,Saganobori,1-0 (7-8),1,tsukiotoshi,1327,J6w,Yoshinobori,0-1 (8-7),0
16,1991.01,1,1305,J5e,Kyokugozan,1-0 (6-9),1,yoritaoshi,1309,J5w,Tamakairiki,0-1 (7-8),0
17,1991.01,1,1309,J5w,Tamakairiki,0-1 (7-8),0,yoritaoshi,1305,J5e,Kyokugozan,1-0 (6-9),1
18,1991.01,1,1294,J4w,Naminohana,1-0 (5-10),1,sotogake,1345,J4e,Tamaryu,0-1 (8-7),0
19,1991.01,1,1345,J4e,Tamaryu,0-1 (8-7),0,sotogake,1294,J4w,Naminohana,1-0 (5-10),1
20,1991.01,1,60,J3w,Toyonoumi,0-1 (10-5),0,yorikiri,1337,J3e,Tochitsukasa,1-0 (8-7),1
21,1991.01,1,1337,J3e,Tochitsukasa,1-0 (8-7),1,yorikiri,60,J3w,Toyonoumi,0-1 (10-5),0
22,1991.01,1,48,J2w,Oginohana,1-0 (12-3),1,yorikiri,1333,J2e,Sasshunada,0-1 (6-9),0
23,1991.01,1,1333,J2e,Sasshunada,0-1 (6-9),0,yorikiri,48,J2w,Oginohana,1-0 (12-3),1
24,1991.01,1,14,J1e,Kotonowaka,1-0 (10-5),1,uwatenage,1326,J1w,Tsunenoyama,0-1 (8-7),0
25,1991.01,1,1326,J1w,Tsunenoyama,0-1 (8-7),0,uwatenage,14,J1e,Kotonowaka,1-0 (10-5),1
26,1991.01,1,157,M15w,Tomoefuji,0-1 (10-5),0,yorikiri,1324,M15e,Daikiko,1-0 (5-10),1
27,1991.01,1,1324,M15e,Daikiko,1-0 (5-10),1,yorikiri,157,M15w,Tomoefuji,0-1 (10-5),0
28,1991.01,1,30,M14w,Kitakachidoki,1-0 (8-7),1,yorikiri,1352,M14e,Tagaryu,0-1 (5-10),0
29,1991.01,1,1352,M14e,Tagaryu,0-1 (5-10),0,yorikiri,30,M14w,Kitakachidoki,1-0 (8-7),1
30,1991.01,1,1311,M13w,Kototsubaki,1-0 (9-6),1,shitatenage,1314,M13e,Owakamatsu,0-1 (4-11),0
31,1991.01,1,1314,M13e,Owakamatsu,0-1 (4-11),0,shitatenage,1311,M13w,Kototsubaki,1-0 (9-6),1
32,1991.01,1,1315,M12e,Enazakura,1-0 (10-5),1,hatakikomi,1347,M12w,Itai,0-1 (8-7),0
33,1991.01,1,1347,M12w,Itai,0-1 (8-7),0,hatakikomi,1315,M12e,Enazakura,1-0 (10-5),1
34,1991.01,1,28,M11e,Mitoizumi,0-1 (7-8),0,sukuinage,1353,M11w,Daijuyama,1-0 (8-7),1
35,1991.01,1,1353,M11w,Daijuyama,1-0 (8-7),1,sukuinage,28,M11e,Mitoizumi,0-1 (7-8),0
36,1991.01,1,3,M10e,Wakahanada,1-0 (7-8),1,oshitaoshi,1338,M10w,Ozutsu,0-1 (8-7),0
37,1991.01,1,1338,M10w,Ozutsu,0-1 (8-7),0,oshitaoshi,3,M10e,Wakahanada,1-0 (7-8),1
38,1991.01,1,2,M9w,Takahanada,0-1 (6-9),0,yorikiri,37,M9e,Kotoinazuma,1-0 (3-5-7),1
39,1991.01,1,37,M9e,Kotoinazuma,1-0 (3-5-7),1,yorikiri,2,M9w,Takahanada,0-1 (6-9),0
40,1991.01,1,18,M8e,Takatoriki,0-1 (9-6),0,tsukiotoshi,1317,M8w,Hananokuni,1-0 (8-7),1
41,1991.01,1,1317,M8w,Hananokuni,1-0 (8-7),1,tsukiotoshi,18,M8e,Takatoriki,0-1 (9-6),0
42,1991.01,1,1295,M7w,Kyokudozan,0-1 (8-7),0,yorikiri,1335,M7e,Takanofuji,1-0 (8-7),1
43,1991.01,1,1335,M7e,Takanofuji,1-0 (8-7),1,yorikiri,1295,M7w,Kyokudozan,0-1 (8-7),0
44,1991.01,1,44,M6e,Kushimaumi,0-1 (8-7),0,yorikiri,1334,M6w,Wakasegawa,1-0 (8-7),1
45,1991.01,1,1334,M6w,Wakasegawa,1-0 (8-7),1,yorikiri,44,M6e,Kushimaumi,0-1 (8-7),0
46,1991.01,1,1292,M5w,Kotogaume,0-1 (7-8),0,hatakikomi,1296,M5e,Kasugafuji,1-0 (5-10),1
47,1991.01,1,1296,M5e,Kasugafuji,1-0 (5-10),1,hatakikomi,1292,M5w,Kotogaume,0-1 (7-8),0
48,1991.01,1,1303,M3e,Kotofuji,0-1 (5-10),0,tsukiotoshi,1310,M4w,Kirinishiki,1-0 (5-10),1
49,1991.01,1,1310,M4w,Kirinishiki,1-0 (5-10),1,tsukiotoshi,1303,M3e,Kotofuji,0-1 (5-10),0
50,1991.01,1,33,M2e,Terao,1-0 (8-7),1,shitatenage,1307,M2w,Daishoyama,0-1 (5-10),0
51,1991.01,1,1307,M2w,Daishoyama,0-1 (5-10),0,shitatenage,33,M2e,Terao,1-0 (8-7),1
52,1991.01,1,12,S1e,Kotonishiki,1-0 (11-4),1,yorikiri,1332,M4e,Sakahoko,0-1 (6-9),0
53,1991.01,1,1332,M4e,Sakahoko,0-1 (6-9),0,yorikiri,12,S1e,Kotonishiki,1-0 (11-4),1
54,1991.01,1,1287,O1w,Konishiki,0-1 (0-1-14),0,fusen,1348,M3w,Jingaku,1-0 (6-9),1
55,1991.01,1,1348,M3w,Jingaku,1-0 (6-9),1,fusen,1287,O1w,Konishiki,0-1 (0-1-14),0
56,1991.01,1,23,S1w,Tochinowaka,0-1 (8-7),0,yorikiri,1301,O1e,Kirishima,1-0 (14-1),1
57,1991.01,1,1301,O1e,Kirishima,1-0 (14-1),1,yorikiri,23,S1w,Tochinowaka,0-1 (8-7),0
58,1991.01,1,49,M1e,Misugisato,0-1 (6-9),0,oshidashi,1339,Y2wHD,Hokutoumi,1-0 (12-3),1
59,1991.01,1,1339,Y2wHD,Hokutoumi,1-0 (12-3),1,oshidashi,49,M1e,Misugisato,0-1 (6-9),0
60,1991.01,1,1,M1w,Akebono,0-1 (8-7),0,shitatenage,1350,Y2eHD,Onokuni,1-0 (10-5),1
61,1991.01,1,1350,Y2eHD,Onokuni,1-0 (10-5),1,shitatenage,1,M1w,Akebono,0-1 (8-7),0
62,1991.01,1,9,K1e,Akinoshima,0-1 (5-10),0,yorikiri,1342,Y1w,Asahifuji,1-0 (11-4),1
63,1991.01,1,1342,Y1w,Asahifuji,1-0 (11-4),1,yorikiri,9,K1e,Akinoshima,0-1 (5-10),0
