index,basho,day,rikishi1_id,rikishi1_rank,rikishi1_shikona,rikishi1_result,rikishi1_win,kimarite,rikishi2_id,rikishi2_rank,rikishi2_shikona,rikishi2_result,rikishi2_win
0,1992.01,1,16,J13w,Minatofuji,1-0 (5-10),1,oshidashi,24,J13e,Ganyu,0-1 (3-12),0
1,1992.01,1,24,J13e,Ganyu,0-1 (3-12),0,oshidashi,16,J13w,Minatofuji,1-0 (5-10),1
2,1992.01,1,15,J12w,Oginishiki,0-1 (7-8),0,yoritaoshi,1285,J12e,Asahisato,1-0 (9-6),1
3,1992.01,1,1285,J12e,Asahisato,1-0 (9-6),1,yoritaoshi,15,J12w,Oginishiki,0-1 (7-8),0
4,1992.01,1,1294,J11w,Naminohana,1-0 (10-5),1,hatakikomi,1327,J11e,Yoshinobori,0-1 (4-11),0
5,1992.01,1,1327,J11e,Yoshinobori,0-1 (4-11),0,hatakikomi,1294,J11w,Naminohana,1-0 (10-5),1
6,1992.01,1,7,J10w,Kaio,1-0 (7-8),1,uwatenage,1315,J10e,Enazakura,0-1 (8-7),0
7,1992.01,1,1315,J10e,Enazakura,0-1 (8-7),0,uwatenage,7,J10w,Kaio,1-0 (7-8),1
8,1992.01,1,55,J9e,Zenshinyama,1-0 (7-8),1,oshidashi,1331,J9w,Saganobori,0-1 (8-7),0
9,1992.01,1,1331,J9w,Saganobori,0-1 (8-7),0,oshidashi,55,J9e,Zenshinyama,1-0 (7-8),1
10,1992.01,1,77,J8w,Yutakafuji,1-0 (7-8),1,oshidashi,1306,J8e,Hitachiryu,0-1 (6-9),0
11,1992.01,1,1306,J8e,Hitachiryu,0-1 (6-9),0,oshidashi,77,J8w,Yutakafuji,1-0 (7-8),1
12,1992.01,1,1305,J7e,Kyokugozan,0-1 (6-9),0,oshidashi,1333,J7w,Sasshunada,1-0 (7-8),1
13,1992.01,1,1333,J7w,Sasshunada,1-0 (7-8),1,oshidashi,1305,J7e,Kyokugozan,0-1 (6-9),0
