index,basho,day,rikishi1_id,rikishi1_rank,rikishi1_shikona,rikishi1_result,rikishi1_win,kimarite,rikishi2_id,rikishi2_rank,rikishi2_shikona,rikishi2_result,rikishi2_win
17,1995.01,1,91,J5w,Hoshiandesu,1-0 (8-7),1,hatakikomi,87,J5e,Wakanoyama,0-1 (6-9),0
18,1995.01,1,11,J4e,Aogiyama,0-1 (8-7),0,yorikiri,20,J4w,Shikishima,1-0 (9-6),1
19,1995.01,1,20,J4w,Shikishima,1-0 (9-6),1,yorikiri,11,J4e,Aogiyama,0-1 (8-7),0
20,1995.01,1,48,J3e,Oginohana,0-1 (10-5),0,sukuinage,1306,J3w,Hitachiryu,1-0 (7-8),1
21,1995.01,1,1306,J3w,Hitachiryu,1-0 (7-8),1,sukuinage,48,J3e,Oginohana,0-1 (10-5),0
22,1995.01,1,21,J2e,Asahiyutaka,1-0 (11-4),1,yorikiri,73,J2w,Kanechika,0-1 (6-9),0
23,1995.01,1,73,J2w,Kanechika,0-1 (6-9),0,yorikiri,21,J2e,Asahiyutaka,1-0 (11-4),1
24,1995.01,1,36,J1e,Asanosho,1-0 (8-7),1,uwatenage,1305,J1w,Kyokugozan,0-1 (6-9),0
25,1995.01,1,1305,J1w,Kyokugozan,0-1 (6-9),0,uwatenage,36,J1e,Asanosho,1-0 (8-7),1
26,1995.01,1,1292,M16e,Kotogaume,0-1 (5-10),0,hatakikomi,1302,M15w,Takamisugi,1-0 (8-7),1
27,1995.01,1,1302,M15w,Takamisugi,1-0 (8-7),1,hatakikomi,1292,M16e,Kotogaume,0-1 (5-10),0
28,1995.01,1,53,M14w,Tokitsunada,1-0 (7-8),1,yorikiri,1290,M15e,Wakashoyo,0-1 (8-7),0
29,1995.01,1,1290,M15e,Wakashoyo,0-1 (8-7),0,yorikiri,53,M14w,Tokitsunada,1-0 (7-8),1
30,1995.01,1,16,M14e,Minatofuji,0-1 (8-7),0,shitatenage,26,M13w,Higonoumi,1-0 (8-7),1
31,1995.01,1,26,M13w,Higonoumi,1-0 (8-7),1,shitatenage,16,M14e,Minatofuji,0-1 (8-7),0
32,1995.01,1,15,M12w,Oginishiki,0-1 (9-6),0,yorikiri,28,M13e,Mitoizumi,1-0 (7-8),1
33,1995.01,1,28,M13e,Mitoizumi,1-0 (7-8),1,yorikiri,15,M12w,Oginishiki,0-1 (9-6),0
34,1995.01,1,45,M11w,Daishoho,1-0 (11-4),1,oshidashi,1295,M12e,Kyokudozan,0-1 (8-7),0
35,1995.01,1,1295,M12e,Kyokudozan,0-1 (8-7),0,oshidashi,45,M11w,Daishoho,1-0 (11-4),1
36,1995.01,1,34,M10w,Asanowaka,0-1 (9-6),0,okuridashi,1299,M11e,Kiraiho,1-0 (7-8),1
37,1995.01,1,1299,M11e,Kiraiho,1-0 (7-8),1,okuridashi,34,M10w,Asanowaka,0-1 (9-6),0
38,1995.01,1,62,M10e,Daishi,0-1 (8-7),0,oshidashi,1288,M9w,Kotobeppu,1-0 (9-6),1
39,1995.01,1,1288,M9w,Kotobeppu,1-0 (9-6),1,oshidashi,62,M10e,Daishi,0-1 (8-7),0
40,1995.01,1,49,M8e,Misugisato,1-0 (8-7),1,shitatenage,1296,M9e,Kasugafuji,0-1 (7-8),0
41,1995.01,1,1296,M9e,Kasugafuji,0-1 (7-8),0,shitatenage,49,M8e,Misugisato,1-0 (8-7),1
42,1995.01,1,1287,M8w,Konishiki,1-0 (8-7),1,oshitaoshi,1294,M7e,Naminohana,0-1 (9-6),0
43,1995.01,1,1294,M7e,Naminohana,0-1 (9-6),0,oshitaoshi,1287,M8w,Konishiki,1-0 (8-7),1
44,1995.01,1,30,M7w,Kitakachidoki,1-0 (7-8),1,yorikiri,1301,M6w,Kirishima,0-1 (4-11),0
45,1995.01,1,1301,M6w,Kirishima,0-1 (4-11),0,yorikiri,30,M7w,Kitakachidoki,1-0 (7-8),1
46,1995.01,1,23,M2e,Tochinowaka,0-1 (4-11),0,yorikiri,33,M2w,Terao,1-0 (5-10),1
47,1995.01,1,33,M2w,Terao,1-0 (5-10),1,yorikiri,23,M2e,Tochinowaka,0-1 (4-11),0
48,1995.01,1,18,M1w,Takatoriki,1-0 (7-8),1,hikiotoshi,25,M3e,Hamanoshima,0-1 (4-11),0
49,1995.01,1,25,M3e,Hamanoshima,0-1 (4-11),0,hikiotoshi,18,M1w,Takatoriki,1-0 (7-8),1
50,1995.01,1,9,K1e,Akinoshima,0-1 (11-4),0,sotogake,37,M5e,Kotoinazuma,1-0 (5-10),1
51,1995.01,1,37,M5e,Kotoinazuma,1-0 (5-10),1,sotogake,9,K1e,Akinoshima,0-1 (11-4),0
52,1995.01,1,12,S1w,Kotonishiki,0-1 (4-5-6),0,kirikaeshi,42,M3w,Mainoumi,1-0 (4-11),1
53,1995.01,1,42,M3w,Mainoumi,1-0 (4-11),1,kirikaeshi,12,S1w,Kotonishiki,0-1 (4-5-6),0
54,1995.01,1,7,S1e,Kaio,0-1 (8-7),0,yorikiri,1286,M4e,Kenko,1-0 (5-10),1
55,1995.01,1,1286,M4e,Kenko,1-0 (5-10),1,yorikiri,7,S1e,Kaio,0-1 (8-7),0
56,1995.01,1,3,O2e,Wakanohana,1-0 (12-3),1,yorikiri,52,M5w,Tomonohana,0-1 (6-9),0
57,1995.01,1,52,M5w,Tomonohana,0-1 (6-9),0,yorikiri,3,O2e,Wakanohana,1-0 (12-3),1
58,1995.01,1,4,O1w,Musashimaru,1-0 (13-2),1,oshidashi,44,M4w,Kushimaumi,0-1 (3-12),0
59,1995.01,1,44,M4w,Kushimaumi,0-1 (3-12),0,oshidashi,4,O1w,Musashimaru,1-0 (13-2),1
60,1995.01,1,5,O1e,Takanonami,1-0 (11-4),1,yorikiri,51,M6e,Daizen,0-1 (2-13),0
61,1995.01,1,51,M6e,Daizen,0-1 (2-13),0,yorikiri,5,O1e,Takanonami,1-0 (11-4),1
62,1995.01,1,1,Y1w,Akebono,1-0 (12-3),1,oshidashi,14,M1e,Kotonowaka,0-1 (5-10),0
63,1995.01,1,14,M1e,Kotonowaka,0-1 (5-10),0,oshidashi,1,Y1w,Akebono,1-0 (12-3),1
64,1995.01,1,2,Y1e,Takanohana,0-1 (13-2),0,uwatenage,6,K1w,Musoyama,1-0 (4-3-8),1
65,1995.01,1,6,K1w,Musoyama,1-0 (4-3-8),1,uwatenage,2,Y1e,Takanohana,0-1 (13-2),0
66,1995.01,2,66,J12e,Wakahayato,0-2 (4-11),0,tsukiotoshi,177,J13e,Mutetsuyama,2-0 (4-11),1
67,1995.01,2,177,J13e,Mutetsuyama,2-0 (4-11),1,tsukiotoshi,66,J12e,Wakahayato,0-2 (4-11),0
68,1995.01,2,157,J12w,Tomoefuji,2-0 (11-4),1,tsukiotoshi,1303,J11e,Kotofuji,0-2 (8-7),0
69,1995.01,2,1303,J11e,Kotofuji,0-2 (8-7),0,tsukiotoshi,157,J12w,Tomoefuji,2-0 (11-4),1
70,1995.01,2,67,J11w,Tochinofuji,1-1 (8-7),0,yorikiri,144,J13w,Ryudo,1-1 (10-5),1
71,1995.01,2,144,J13w,Ryudo,1-1 (10-5),1,yorikiri,67,J11w,Tochinofuji,1-1 (8-7),0
72,1995.01,2,87,J5e,Wakanoyama,1-1 (6-9),1,yorikiri,1309,J10w,Tamakairiki,0-2 (2-13),0
73,1995.01,2,1309,J10w,Tamakairiki,0-2 (2-13),0,yorikiri,87,J5e,Wakanoyama,1-1 (6-9),1
74,1995.01,2,91,J5w,Hoshiandesu,2-0 (8-7),1,hikiotoshi,134,J10e,Tsurunofuji,1-1 (8-7),0
75,1995.01,2,134,J10e,Tsurunofuji,1-1 (8-7),0,hikiotoshi,91,J5w,Hoshiandesu,2-0 (8-7),1
76,1995.01,2,11,J4e,Aogiyama,1-1 (8-7),1,okuridashi,1297,J9w,Dairyu,1-1 (8-7),0
77,1995.01,2,1297,J9w,Dairyu,1-1 (8-7),0,okuridashi,11,J4e,Aogiyama,1-1 (8-7),1
78,1995.01,2,20,J4w,Shikishima,1-1 (9-6),0,oshidashi,138,J9e,Sentoryu,1-1 (6-9),1
79,1995.01,2,138,J9e,Sentoryu,1-1 (6-9),1,oshidashi,20,J4w,Shikishima,1-1 (9-6),0
80,1995.01,2,48,J3e,Oginohana,1-1 (10-5),1,yorikiri,174,J8w,Mutsuhokkai,1-1 (8-7),0
81,1995.01,2,174,J8w,Mutsuhokkai,1-1 (8-7),0,yorikiri,48,J3e,Oginohana,1-1 (10-5),1
82,1995.01,2,1289,J8e,Rikio,1-1 (8-7),1,yorikiri,1306,J3w,Hitachiryu,1-1 (7-8),0
83,1995.01,2,1306,J3w,Hitachiryu,1-1 (7-8),0,yorikiri,1289,J8e,Rikio,1-1 (8-7),1
84,1995.01,2,21,J2e,Asahiyutaka,1-1 (11-4),0,yorikiri,1310,J7w,Kirinishiki,1-1 (4-11),1
85,1995.01,2,1310,J7w,Kirinishiki,1-1 (4-11),1,yorikiri,21,J2e,Asahiyutaka,1-1 (11-4),0
86,1995.01,2,60,J7e,Toyonoumi,2-0 (8-7),1,yorikiri,73,J2w,Kanechika,0-2 (6-9),0
87,1995.01,2,73,J2w,Kanechika,0-2 (6-9),0,yorikiri,60,J7e,Toyonoumi,2-0 (8-7),1
88,1995.01,2,36,J1e,Asanosho,1-1 (8-7),0,shitatenage,1307,J6w,Daishoyama,1-1 (6-9),1
89,1995.01,2,1307,J6w,Daishoyama,1-1 (6-9),1,shitatenage,36,J1e,Asanosho,1-1 (8-7),0
90,1995.01,2,13,J6e,Tosanoumi,2-0 (11-4),1,hikiotoshi,1305,J1w,Kyokugozan,0-2 (6-9),0
91,1995.01,2,1305,J1w,Kyokugozan,0-2 (6-9),0,hikiotoshi,13,J6e,Tosanoumi,2-0 (11-4),1
92,1995.01,2,15,M12w,Oginishiki,1-1 (9-6),1,uwatenage,1292,M16e,Kotogaume,0-2 (5-10),0
93,1995.01,2,1292,M16e,Kotogaume,0-2 (5-10),0,uwatenage,15,M12w,Oginishiki,1-1 (9-6),1
94,1995.01,2,1299,M11e,Kiraiho,1-1 (7-8),0,yorikiri,1302,M15w,Takamisugi,2-0 (8-7),1
95,1995.01,2,1302,M15w,Takamisugi,2-0 (8-7),1,yorikiri,1299,M11e,Kiraiho,1-1 (7-8),0
96,1995.01,2,45,M11w,Daishoho,2-0 (11-4),1,hatakikomi,1290,M15e,Wakashoyo,0-2 (8-7),0
97,1995.01,2,1290,M15e,Wakashoyo,0-2 (8-7),0,hatakikomi,45,M11w,Daishoho,2-0 (11-4),1
98,1995.01,2,53,M14w,Tokitsunada,1-1 (7-8),0,yorikiri,62,M10e,Daishi,1-1 (8-7),1
99,1995.01,2,62,M10e,Daishi,1-1 (8-7),1,yorikiri,53,M14w,Tokitsunada,1-1 (7-8),0
100,1995.01,2,16,M14e,Minatofuji,1-1 (8-7),1,yorikiri,34,M10w,Asanowaka,0-2 (9-6),0
101,1995.01,2,34,M10w,Asanowaka,0-2 (9-6),0,yorikiri,16,M14e,Minatofuji,1-1 (8-7),1
102,1995.01,2,26,M13w,Higonoumi,1-1 (8-7),0,tottari,1296,M9e,Kasugafuji,1-1 (7-8),1
103,1995.01,2,1296,M9e,Kasugafuji,1-1 (7-8),1,tottari,26,M13w,Higonoumi,1-1 (8-7),0
104,1995.01,2,28,M13e,Mitoizumi,1-1 (7-8),0,yorikiri,1288,M9w,Kotobeppu,2-0 (9-6),1
105,1995.01,2,1288,M9w,Kotobeppu,2-0 (9-6),1,yorikiri,28,M13e,Mitoizumi,1-1 (7-8),0
106,1995.01,2,1287,M8w,Konishiki,1-1 (8-7),0,tsukiotoshi,1295,M12e,Kyokudozan,1-1 (8-7),1
107,1995.01,2,1295,M12e,Kyokudozan,1-1 (8-7),1,tsukiotoshi,1287,M8w,Konishiki,1-1 (8-7),0
108,1995.01,2,23,M2e,Tochinowaka,0-2 (4-11),0,yorikiri,30,M7w,Kitakachidoki,2-0 (7-8),1
109,1995.01,2,30,M7w,Kitakachidoki,2-0 (7-8),1,yorikiri,23,M2e,Tochinowaka,0-2 (4-11),0
110,1995.01,2,33,M2w,Terao,1-1 (5-10),0,yorikiri,49,M8e,Misugisato,2-0 (8-7),1
111,1995.01,2,49,M8e,Misugisato,2-0 (8-7),1,yorikiri,33,M2w,Terao,1-1 (5-10),0
112,1995.01,2,14,M1e,Kotonowaka,0-2 (5-10),0,okuridashi,1294,M7e,Naminohana,1-1 (9-6),1
113,1995.01,2,1294,M7e,Naminohana,1-1 (9-6),1,okuridashi,14,M1e,Kotonowaka,0-2 (5-10),0
114,1995.01,2,18,M1w,Takatoriki,1-1 (7-8),0,hatakikomi,1301,M6w,Kirishima,1-1 (4-11),1
115,1995.01,2,1301,M6w,Kirishima,1-1 (4-11),1,hatakikomi,18,M1w,Takatoriki,1-1 (7-8),0
116,1995.01,2,6,K1w,Musoyama,2-0 (4-3-8),1,uwatenage,25,M3e,Hamanoshima,0-2 (4-11),0
117,1995.01,2,25,M3e,Hamanoshima,0-2 (4-11),0,uwatenage,6,K1w,Musoyama,2-0 (4-3-8),1
118,1995.01,2,7,S1e,Kaio,1-1 (8-7),1,uwatenage,42,M3w,Mainoumi,1-1 (4-11),0
119,1995.01,2,42,M3w,Mainoumi,1-1 (4-11),0,uwatenage,7,S1e,Kaio,1-1 (8-7),1
120,1995.01,2,12,S1w,Kotonishiki,1-1 (4-5-6),1,shitatedashinage,44,M4w,Kushimaumi,0-2 (3-12),0
121,1995.01,2,44,M4w,Kushimaumi,0-2 (3-12),0,shitatedashinage,12,S1w,Kotonishiki,1-1 (4-5-6),1
122,1995.01,2,5,O1e,Takanonami,2-0 (11-4),1,kotenage,52,M5w,Tomonohana,0-2 (6-9),0
123,1995.01,2,52,M5w,Tomonohana,0-2 (6-9),0,kotenage,5,O1e,Takanonami,2-0 (11-4),1
124,1995.01,2,3,O2e,Wakanohana,2-0 (12-3),1,hikiotoshi,37,M5e,Kotoinazuma,1-1 (5-10),0
125,1995.01,2,37,M5e,Kotoinazuma,1-1 (5-10),0,hikiotoshi,3,O2e,Wakanohana,2-0 (12-3),1
126,1995.01,2,4,O1w,Musashimaru,2-0 (13-2),1,oshidashi,1286,M4e,Kenko,1-1 (5-10),0
127,1995.01,2,1286,M4e,Kenko,1-1 (5-10),0,oshidashi,4,O1w,Musashimaru,2-0 (13-2),1
128,1995.01,2,2,Y1e,Takanohana,1-1 (13-2),1,yorikiri,51,M6e,Daizen,0-2 (2-13),0
129,1995.01,2,51,M6e,Daizen,0-2 (2-13),0,yorikiri,2,Y1e,Takanohana,1-1 (13-2),1
130,1995.01,2,1,Y1w,Akebono,2-0 (12-3),1,yoritaoshi,9,K1e,Akinoshima,0-2 (11-4),0
131,1995.01,2,9,K1e,Akinoshima,0-2 (11-4),0,yoritaoshi,1,Y1w,Akebono,2-0 (12-3),1
132,1995.01,3,66,J12e,Wakahayato,1-2 (4-11),1,yorikiri,67,J11w,Tochinofuji,1-2 (8-7),0
133,1995.01,3,67,J11w,Tochinofuji,1-2 (8-7),0,yorikiri,66,J12e,Wakahayato,1-2 (4-11),1
134,1995.01,3,144,J13w,Ryudo,2-1 (10-5),1,yorikiri,1309,J10w,Tamakairiki,0-3 (2-13),0
135,1995.01,3,1309,J10w,Tamakairiki,0-3 (2-13),0,yorikiri,144,J13w,Ryudo,2-1 (10-5),1
136,1995.01,3,134,J10e,Tsurunofuji,2-1 (8-7),1,hatakikomi,177,J13e,Mutetsuyama,2-1 (4-11),0
137,1995.01,3,177,J13e,Mutetsuyama,2-1 (4-11),0,hatakikomi,134,J10e,Tsurunofuji,2-1 (8-7),1
138,1995.01,3,60,J7e,Toyonoumi,3-0 (8-7),1,yorikiri,157,J12w,Tomoefuji,2-1 (11-4),0
139,1995.01,3,157,J12w,Tomoefuji,2-1 (11-4),0,yorikiri,60,J7e,Toyonoumi,3-0 (8-7),1
140,1995.01,3,87,J5e,Wakanoyama,2-1 (6-9),1,yoritaoshi,1303,J11e,Kotofuji,0-3 (8-7),0
141,1995.01,3,1303,J11e,Kotofuji,0-3 (8-7),0,yoritaoshi,87,J5e,Wakanoyama,2-1 (6-9),1
142,1995.01,3,20,J4w,Shikishima,1-2 (9-6),0,yorikiri,1297,J9w,Dairyu,2-1 (8-7),1
143,1995.01,3,1297,J9w,Dairyu,2-1 (8-7),1,yorikiri,20,J4w,Shikishima,1-2 (9-6),0
144,1995.01,3,11,J4e,Aogiyama,1-2 (8-7),0,yorikiri,138,J9e,Sentoryu,2-1 (6-9),1
145,1995.01,3,138,J9e,Sentoryu,2-1 (6-9),1,yorikiri,11,J4e,Aogiyama,1-2 (8-7),0
146,1995.01,3,174,J8w,Mutsuhokkai,2-1 (8-7),1,yorikiri,1306,J3w,Hitachiryu,1-2 (7-8),0
147,1995.01,3,1306,J3w,Hitachiryu,1-2 (7-8),0,yorikiri,174,J8w,Mutsuhokkai,2-1 (8-7),1
148,1995.01,3,48,J3e,Oginohana,2-1 (10-5),1,katasukashi,1310,J7w,Kirinishiki,1-2 (4-11),0
149,1995.01,3,1310,J7w,Kirinishiki,1-2 (4-11),0,katasukashi,48,J3e,Oginohana,2-1 (10-5),1
150,1995.01,3,73,J2w,Kanechika,0-3 (6-9),0,uwatenage,1289,J8e,Rikio,2-1 (8-7),1
151,1995.01,3,1289,J8e,Rikio,2-1 (8-7),1,uwatenage,73,J2w,Kanechika,0-3 (6-9),0
152,1995.01,3,13,J6e,Tosanoumi,3-0 (11-4),1,okuridashi,21,J2e,Asahiyutaka,1-2 (11-4),0
153,1995.01,3,21,J2e,Asahiyutaka,1-2 (11-4),0,okuridashi,13,J6e,Tosanoumi,3-0 (11-4),1
154,1995.01,3,1305,J1w,Kyokugozan,1-2 (6-9),1,oshidashi,1307,J6w,Daishoyama,1-2 (6-9),0
155,1995.01,3,1307,J6w,Daishoyama,1-2 (6-9),0,oshidashi,1305,J1w,Kyokugozan,1-2 (6-9),1
156,1995.01,3,36,J1e,Asanosho,2-1 (8-7),1,tsukitaoshi,91,J5w,Hoshiandesu,2-1 (8-7),0
157,1995.01,3,91,J5w,Hoshiandesu,2-1 (8-7),0,tsukitaoshi,36,J1e,Asanosho,2-1 (8-7),1
158,1995.01,3,15,M12w,Oginishiki,1-2 (9-6),0,yorikiri,26,M13w,Higonoumi,2-1 (8-7),1
159,1995.01,3,26,M13w,Higonoumi,2-1 (8-7),1,yorikiri,15,M12w,Oginishiki,1-2 (9-6),0
160,1995.01,3,1292,M16e,Kotogaume,1-2 (5-10),1,oshidashi,1295,M12e,Kyokudozan,1-2 (8-7),0
161,1995.01,3,1295,M12e,Kyokudozan,1-2 (8-7),0,oshidashi,1292,M16e,Kotogaume,1-2 (5-10),1
162,1995.01,3,45,M11w,Daishoho,3-0 (11-4),1,oshidashi,1302,M15w,Takamisugi,2-1 (8-7),0
163,1995.01,3,1302,M15w,Takamisugi,2-1 (8-7),0,oshidashi,45,M11w,Daishoho,3-0 (11-4),1
164,1995.01,3,53,M14w,Tokitsunada,2-1 (7-8),1,yorikiri,1299,M11e,Kiraiho,1-2 (7-8),0
165,1995.01,3,1299,M11e,Kiraiho,1-2 (7-8),0,yorikiri,53,M14w,Tokitsunada,2-1 (7-8),1
166,1995.01,3,34,M10w,Asanowaka,1-2 (9-6),1,oshidashi,1290,M15e,Wakashoyo,0-3 (8-7),0
167,1995.01,3,1290,M15e,Wakashoyo,0-3 (8-7),0,oshidashi,34,M10w,Asanowaka,1-2 (9-6),1
168,1995.01,3,16,M14e,Minatofuji,1-2 (8-7),0,yoritaoshi,1296,M9e,Kasugafuji,2-1 (7-8),1
169,1995.01,3,1296,M9e,Kasugafuji,2-1 (7-8),1,yoritaoshi,16,M14e,Minatofuji,1-2 (8-7),0
170,1995.01,3,28,M13e,Mitoizumi,2-1 (7-8),1,okuridashi,49,M8e,Misugisato,2-1 (8-7),0
171,1995.01,3,49,M8e,Misugisato,2-1 (8-7),0,okuridashi,28,M13e,Mitoizumi,2-1 (7-8),1
172,1995.01,3,62,M10e,Daishi,2-1 (8-7),1,oshidashi,1301,M6w,Kirishima,1-2 (4-11),0
173,1995.01,3,1301,M6w,Kirishima,1-2 (4-11),0,oshidashi,62,M10e,Daishi,2-1 (8-7),1
174,1995.01,3,42,M3w,Mainoumi,1-2 (4-11),0,oshitaoshi,1288,M9w,Kotobeppu,3-0 (9-6),1
175,1995.01,3,1288,M9w,Kotobeppu,3-0 (9-6),1,oshitaoshi,42,M3w,Mainoumi,1-2 (4-11),0
176,1995.01,3,33,M2w,Terao,2-1 (5-10),1,tsukiotoshi,1287,M8w,Konishiki,1-2 (8-7),0
177,1995.01,3,1287,M8w,Konishiki,1-2 (8-7),0,tsukiotoshi,33,M2w,Terao,2-1 (5-10),1
178,1995.01,3,23,M2e,Tochinowaka,0-3 (4-11),0,yorikiri,1294,M7e,Naminohana,2-1 (9-6),1
179,1995.01,3,1294,M7e,Naminohana,2-1 (9-6),1,yorikiri,23,M2e,Tochinowaka,0-3 (4-11),0
180,1995.01,3,18,M1w,Takatoriki,2-1 (7-8),1,hatakikomi,30,M7w,Kitakachidoki,2-1 (7-8),0
181,1995.01,3,30,M7w,Kitakachidoki,2-1 (7-8),0,hatakikomi,18,M1w,Takatoriki,2-1 (7-8),1
182,1995.01,3,14,M1e,Kotonowaka,1-2 (5-10),1,yorikiri,44,M4w,Kushimaumi,0-3 (3-12),0
183,1995.01,3,44,M4w,Kushimaumi,0-3 (3-12),0,yorikiri,14,M1e,Kotonowaka,1-2 (5-10),1
184,1995.01,3,12,S1w,Kotonishiki,2-1 (4-5-6),1,sukuinage,25,M3e,Hamanoshima,0-3 (4-11),0
185,1995.01,3,25,M3e,Hamanoshima,0-3 (4-11),0,sukuinage,12,S1w,Kotonishiki,2-1 (4-5-6),1
186,1995.01,3,6,K1w,Musoyama,3-0 (4-3-8),1,yorikiri,7,S1e,Kaio,1-2 (8-7),0
187,1995.01,3,7,S1e,Kaio,1-2 (8-7),0,yorikiri,6,K1w,Musoyama,3-0 (4-3-8),1
188,1995.01,3,4,O1w,Musashimaru,2-1 (13-2),0,yorikiri,9,K1e,Akinoshima,1-2 (11-4),1
189,1995.01,3,9,K1e,Akinoshima,1-2 (11-4),1,yorikiri,4,O1w,Musashimaru,2-1 (13-2),0
190,1995.01,3,5,O1e,Takanonami,3-0 (11-4),1,yorikiri,37,M5e,Kotoinazuma,1-2 (5-10),0
191,1995.01,3,37,M5e,Kotoinazuma,1-2 (5-10),0,yorikiri,5,O1e,Takanonami,3-0 (11-4),1
192,1995.01,3,3,O2e,Wakanohana,3-0 (12-3),1,oshidashi,51,M6e,Daizen,0-3 (2-13),0
193,1995.01,3,51,M6e,Daizen,0-3 (2-13),0,oshidashi,3,O2e,Wakanohana,3-0 (12-3),1
194,1995.01,3,1,Y1w,Akebono,3-0 (12-3),1,tsukidashi,1286,M4e,Kenko,1-2 (5-10),0
195,1995.01,3,1286,M4e,Kenko,1-2 (5-10),0,tsukidashi,1,Y1w,Akebono,3-0 (12-3),1
196,1995.01,3,2,Y1e,Takanohana,2-1 (13-2),1,tsuridashi,52,M5w,Tomonohana,0-3 (6-9),0
197,1995.01,3,52,M5w,Tomonohana,0-3 (6-9),0,tsuridashi,2,Y1e,Takanohana,2-1 (13-2),1
198,1995.01,4,66,J12e,Wakahayato,1-3 (4-11),0,oshidashi,144,J13w,Ryudo,3-1 (10-5),1
199,1995.01,4,144,J13w,Ryudo,3-1 (10-5),1,oshidashi,66,J12e,Wakahayato,1-3 (4-11),0
200,1995.01,4,1303,J11e,Kotofuji,1-3 (8-7),1,tsuridashi,1309,J10w,Tamakairiki,0-4 (2-13),0
201,1995.01,4,1309,J10w,Tamakairiki,0-4 (2-13),0,tsuridashi,1303,J11e,Kotofuji,1-3 (8-7),1
202,1995.01,4,60,J7e,Toyonoumi,4-0 (8-7),1,oshidashi,67,J11w,Tochinofuji,1-3 (8-7),0
203,1995.01,4,67,J11w,Tochinofuji,1-3 (8-7),0,oshidashi,60,J7e,Toyonoumi,4-0 (8-7),1
204,1995.01,4,13,J6e,Tosanoumi,4-0 (11-4),1,hatakikomi,177,J13e,Mutetsuyama,2-2 (4-11),0
205,1995.01,4,177,J13e,Mutetsuyama,2-2 (4-11),0,hatakikomi,13,J6e,Tosanoumi,4-0 (11-4),1
206,1995.01,4,91,J5w,Hoshiandesu,2-2 (8-7),0,uwatenage,157,J12w,Tomoefuji,3-1 (11-4),1
207,1995.01,4,157,J12w,Tomoefuji,3-1 (11-4),1,uwatenage,91,J5w,Hoshiandesu,2-2 (8-7),0
208,1995.01,4,11,J4e,Aogiyama,1-3 (8-7),0,kotenage,174,J8w,Mutsuhokkai,3-1 (8-7),1
209,1995.01,4,174,J8w,Mutsuhokkai,3-1 (8-7),1,kotenage,11,J4e,Aogiyama,1-3 (8-7),0
210,1995.01,4,20,J4w,Shikishima,1-3 (9-6),0,makiotoshi,134,J10e,Tsurunofuji,3-1 (8-7),1
211,1995.01,4,134,J10e,Tsurunofuji,3-1 (8-7),1,makiotoshi,20,J4w,Shikishima,1-3 (9-6),0
212,1995.01,4,48,J3e,Oginohana,3-1 (10-5),1,tsukiotoshi,1297,J9w,Dairyu,2-2 (8-7),0
213,1995.01,4,1297,J9w,Dairyu,2-2 (8-7),0,tsukiotoshi,48,J3e,Oginohana,3-1 (10-5),1
