index,basho,day,rikishi1_id,rikishi1_rank,rikishi1_shikona,rikishi1_result,rikishi1_win,kimarite,rikishi2_id,rikishi2_rank,rikishi2_shikona,rikishi2_result,rikishi2_win
0,1990.01,1,1309,J13w,Tamakairiki,1-0 (8-7),1,yoritaoshi,1326,J13e,Nishinoryu,0-1 (10-5),0
1,1990.01,1,1326,J13e,Nishinoryu,0-1 (10-5),0,yoritaoshi,1309,J13w,Tamakairiki,1-0 (8-7),1
2,1990.01,1,1362,J12e,Onohana,1-0 (7-8),1,yorikiri,1369,J12w,Toryu,0-1 (4-11),0
3,1990.01,1,1369,J12w,Toryu,0-1 (4-11),0,yorikiri,1362,J12e,Onohana,1-0 (7-8),1
4,1990.01,1,1313,J11e,Komafudo,1-0 (7-8),1,yoritaoshi,1361,J11w,Daitetsu,0-1 (9-6),0
5,1990.01,1,1361,J11w,Daitetsu,0-1 (9-6),0,yoritaoshi,1313,J11e,Komafudo,1-0 (7-8),1
6,1990.01,1,1367,J10e,Fujinoshin,1-0 (8-7),1,yorikiri,1370,J10w,Morinosato,0-1 (6-9),0
7,1990.01,1,1370,J10w,Morinosato,0-1 (6-9),0,yorikiri,1367,J10e,Fujinoshin,1-0 (8-7),1
8,1990.01,1,1345,J9e,Tamaryu,1-0 (9-6),1,yorikiri,1366,J9w,Takanomine,0-1 (8-7),0
9,1990.01,1,1366,J9w,Takanomine,0-1 (8-7),0,yorikiri,1345,J9e,Tamaryu,1-0 (9-6),1
10,1990.01,1,18,J8w,Takatoriki,1-0 (11-4),1,oshidashi,1371,J8e,Ryujuyama,0-1 (3-12),0
11,1990.01,1,1371,J8e,Ryujuyama,0-1 (3-12),0,oshidashi,18,J8w,Takatoriki,1-0 (11-4),1
12,1990.01,1,1364,J7w,Masurao,1-0 (12-3),1,yorikiri,1372,J7e,Maenoshin,0-1 (4-11),0
13,1990.01,1,1372,J7e,Maenoshin,0-1 (4-11),0,yorikiri,1364,J7w,Masurao,1-0 (12-3),1
14,1990.01,1,2,J6w,Takahanada,1-0 (9-6),1,tsukidashi,1397,J6e,Ishinriki,0-1 (6-9),0
15,1990.01,1,1397,J6e,Ishinriki,0-1 (6-9),0,tsukidashi,2,J6w,Takahanada,1-0 (9-6),1
16,1990.01,1,1311,J5e,Kototsubaki,0-1 (6-9),0,yorikiri,1358,J5w,Hoshiiwato,1-0 (5-10),1
17,1990.01,1,1358,J5w,Hoshiiwato,1-0 (5-10),1,yorikiri,1311,J5e,Kototsubaki,0-1 (6-9),0
18,1990.01,1,1297,J4e,Dairyu,0-1 (6-9),0,tsukiotoshi,1305,J4w,Kyokugozan,1-0 (10-5),1
19,1990.01,1,1305,J4w,Kyokugozan,1-0 (10-5),1,tsukiotoshi,1297,J4e,Dairyu,0-1 (6-9),0
20,1990.01,1,1314,J3e,Owakamatsu,1-0 (8-7),1,yorikiri,1365,J3w,Hananofuji,0-1 (6-9),0
21,1990.01,1,1365,J3w,Hananofuji,0-1 (6-9),0,yorikiri,1314,J3e,Owakamatsu,1-0 (8-7),1
22,1990.01,1,1331,J2e,Saganobori,0-1 (4-11),0,hatakikomi,1333,J2w,Sasshunada,1-0 (9-6),1
23,1990.01,1,1333,J2w,Sasshunada,1-0 (9-6),1,hatakikomi,1331,J2e,Saganobori,0-1 (4-11),0
24,1990.01,1,30,J1w,Kitakachidoki,1-0 (10-5),1,uwatenage,1285,J1e,Asahisato,0-1 (8-7),0
25,1990.01,1,1285,J1e,Asahisato,0-1 (8-7),0,uwatenage,30,J1w,Kitakachidoki,1-0 (10-5),1
26,1990.01,1,1356,M13w,Kinoarashi,1-0 (5-10),1,yorikiri,1359,M14e,Koboyama,0-1 (3-12),0
27,1990.01,1,1359,M14e,Koboyama,0-1 (3-12),0,yorikiri,1356,M13w,Kinoarashi,1-0 (5-10),1
28,1990.01,1,1302,M12w,Takamisugi,0-1 (9-6),0,oshidashi,1310,M13e,Kirinishiki,1-0 (9-6),1
29,1990.01,1,1310,M13e,Kirinishiki,1-0 (9-6),1,oshidashi,1302,M12w,Takamisugi,0-1 (9-6),0
