index,basho,day,rikishi1_id,rikishi1_rank,rikishi1_shikona,rikishi1_result,rikishi1_win,kimarite,rikishi2_id,rikishi2_rank,rikishi2_shikona,rikishi2_result,rikishi2_win
0,2016.01,1,6013,J14w,Dewahayate,1-0 (8-7),1,oshitaoshi,12043,J14e,Onosho,0-1 (8-7),0
1,2016.01,1,12043,J14e,Onosho,0-1 (8-7),0,oshitaoshi,6013,J14w,Dewahayate,1-0 (8-7),1
2,2016.01,1,6642,J13w,Chiyonokuni,1-0 (10-5),1,tsukiotoshi,7143,J13e,Amakaze,0-1 (7-8),0
3,2016.01,1,7143,J13e,Amakaze,0-1 (7-8),0,tsukiotoshi,6642,J13w,Chiyonokuni,1-0 (10-5),1
4,2016.01,1,11785,J12w,Chiyoshoma,1-0 (8-7),1,uwatenage,12113,J12e,Tsurugisho,0-1 (8-7),0
5,2016.01,1,12113,J12e,Tsurugisho,0-1 (8-7),0,uwatenage,11785,J12w,Chiyoshoma,1-0 (8-7),1
6,2016.01,1,7127,J11e,Asabenkei,0-1 (7-8),0,uwatedashinage,11723,J11w,Azumaryu,1-0 (9-6),1
7,2016.01,1,11723,J11w,Azumaryu,1-0 (9-6),1,uwatedashinage,7127,J11e,Asabenkei,0-1 (7-8),0
8,2016.01,1,6531,J10w,Asahisho,1-0 (8-7),1,hatakikomi,12051,J10e,Ishiura,0-1 (8-7),0
9,2016.01,1,12051,J10e,Ishiura,0-1 (8-7),0,hatakikomi,6531,J10w,Asahisho,1-0 (8-7),1
10,2016.01,1,8899,J9w,Kyokutaisei,1-0 (5-10),1,oshidashi,11840,J8w,Chiyoo,0-1 (6-9),0
11,2016.01,1,11840,J8w,Chiyoo,0-1 (6-9),0,oshidashi,8899,J9w,Kyokutaisei,1-0 (5-10),1
12,2016.01,1,1009,J8e,Asasekiryu,1-0 (9-6),1,okuridashi,6770,J7e,Tenkaiho,0-1 (5-10),0
13,2016.01,1,6770,J7e,Tenkaiho,0-1 (5-10),0,okuridashi,1009,J8e,Asasekiryu,1-0 (9-6),1
14,2016.01,1,5985,J6w,Satoyama,1-0 (9-6),1,oshidashi,7240,J7w,Chiyomaru,0-1 (5-6-4),0
15,2016.01,1,7240,J7w,Chiyomaru,0-1 (5-6-4),0,oshidashi,5985,J6w,Satoyama,1-0 (9-6),1
16,2016.01,1,6596,J6e,Nishikigi,1-0 (8-7),1,uwatenage,8900,J5w,Akiseyama,0-1 (8-7),0
17,2016.01,1,8900,J5w,Akiseyama,0-1 (8-7),0,uwatenage,6596,J6e,Nishikigi,1-0 (8-7),1
18,2016.01,1,2929,J4w,Kagamio,1-0 (7-7-1),1,shitatenage,12144,J5e,Daishomaru,0-1 (10-5),0
19,2016.01,1,12144,J5e,Daishomaru,0-1 (10-5),0,shitatenage,2929,J4w,Kagamio,1-0 (7-7-1),1
20,2016.01,1,1241,J3w,Kitaharima,1-0 (5-10),1,oshidashi,2832,J4e,Arawashi,0-1 (7-8),0
21,2016.01,1,2832,J4e,Arawashi,0-1 (7-8),0,oshidashi,1241,J3w,Kitaharima,1-0 (5-10),1
