index,basho,day,rikishi1_id,rikishi1_rank,rikishi1_shikona,rikishi1_result,rikishi1_win,kimarite,rikishi2_id,rikishi2_rank,rikishi2_shikona,rikishi2_result,rikishi2_win
106,2002.01,2,5,M3w,Takanonami,2-0 (8-7),1,kimedashi,41,K1w,Kyokutenho,0-2 (6-9),0
107,2002.01,2,41,K1w,Kyokutenho,0-2 (6-9),0,kimedashi,5,M3w,Takanonami,2-0 (8-7),1
108,2002.01,2,9,M1w,Akinoshima,0-2 (6-9),0,yorikiri,876,S1e,Kotomitsuki,2-0 (12-3),1
109,2002.01,2,876,S1e,Kotomitsuki,2-0 (12-3),1,yorikiri,9,M1w,Akinoshima,0-2 (6-9),0
110,2002.01,2,7,O1e,Kaio,1-1 (9-6),0,yorikiri,39,K1e,Wakanosato,2-0 (8-7),1
111,2002.01,2,39,K1e,Wakanosato,2-0 (8-7),1,yorikiri,7,O1e,Kaio,1-1 (9-6),0
112,2002.01,2,19,O2w,Tochiazuma,2-0 (13-2),1,yoritaoshi,40,M3e,Kaiho,1-1 (5-10),0
113,2002.01,2,40,M3e,Kaiho,1-1 (5-10),0,yoritaoshi,19,O2w,Tochiazuma,2-0 (13-2),1
114,2002.01,2,8,O2e,Chiyotaikai,2-0 (13-2),1,oshidashi,878,S1w,Asashoryu,1-1 (8-7),0
115,2002.01,2,878,S1w,Asashoryu,1-1 (8-7),0,oshidashi,8,O2e,Chiyotaikai,2-0 (13-2),1
116,2002.01,2,6,O1w,Musoyama,0-2 (10-5),0,hikiotoshi,38,M2w,Toki,1-1 (6-9),1
117,2002.01,2,38,M2w,Toki,1-1 (6-9),1,hikiotoshi,6,O1w,Musoyama,0-2 (10-5),0
118,2002.01,2,4,Y1e,Musashimaru,1-1 (1-3-11),1,oshitaoshi,152,M2e,Tamanoshima,0-2 (3-12),0
119,2002.01,2,152,M2e,Tamanoshima,0-2 (3-12),0,oshitaoshi,4,Y1e,Musashimaru,1-1 (1-3-11),1
120,2002.01,3,168,Ms2e,Hokutoiwa,1-1 (4-3),1,oshidashi,226,J12e,Wakatenro,0-3 (7-8),0
121,2002.01,3,226,J12e,Wakatenro,0-3 (7-8),0,oshidashi,168,Ms2e,Hokutoiwa,1-1 (4-3),1
122,2002.01,3,175,J11e,Ushiomaru,2-1 (11-4),1,oshidashi,287,J13e,Wakatoba,1-2 (4-11),0
123,2002.01,3,287,J13e,Wakatoba,1-2 (4-11),0,oshidashi,175,J11e,Ushiomaru,2-1 (11-4),1
124,2002.01,3,22,J13w,Gojoro,3-0 (7-8),1,tsukiotoshi,149,J10e,Juzan,1-2 (7-8),0
125,2002.01,3,149,J10e,Juzan,1-2 (7-8),0,tsukiotoshi,22,J13w,Gojoro,3-0 (7-8),1
126,2002.01,3,16,J8e,Minatofuji,2-1 (7-8),1,tsukiotoshi,222,J11w,Sumanofuji,0-3 (7-8),0
127,2002.01,3,222,J11w,Sumanofuji,0-3 (7-8),0,tsukiotoshi,16,J8e,Minatofuji,2-1 (7-8),1
128,2002.01,3,62,J7e,Daishi,0-3 (6-9),0,oshidashi,135,J10w,Hokutoriki,3-0 (10-5),1
129,2002.01,3,135,J10w,Hokutoriki,3-0 (10-5),1,oshidashi,62,J7e,Daishi,0-3 (6-9),0
130,2002.01,3,81,J6w,Wakakosho,1-2 (7-8),0,oshidashi,107,J9e,Kasuganishiki,3-0 (10-5),1
131,2002.01,3,107,J9e,Kasuganishiki,3-0 (10-5),1,oshidashi,81,J6w,Wakakosho,1-2 (7-8),0
132,2002.01,3,25,J8w,Hamanoshima,1-2 (4-11),0,yorikiri,97,J6e,Tochinohana,2-1 (9-6),1
133,2002.01,3,97,J6e,Tochinohana,2-1 (9-6),1,yorikiri,25,J8w,Hamanoshima,1-2 (4-11),0
134,2002.01,3,92,J7w,Harunoyama,1-2 (6-9),1,sotogake,199,J5e,Kuniazuma,2-1 (6-9),0
135,2002.01,3,199,J5e,Kuniazuma,2-1 (6-9),0,sotogake,92,J7w,Harunoyama,1-2 (6-9),1
136,2002.01,3,69,J3w,Towanoyama,3-0 (11-4),1,yorikiri,875,J5w,Takamisakari,2-1 (12-3),0
137,2002.01,3,875,J5w,Takamisakari,2-1 (12-3),0,yorikiri,69,J3w,Towanoyama,3-0 (11-4),1
138,2002.01,3,11,J4e,Aogiyama,2-1 (6-9),1,oshitaoshi,18,J2e,Takatoriki,2-1 (9-6),0
139,2002.01,3,18,J2e,Takatoriki,2-1 (9-6),0,oshitaoshi,11,J4e,Aogiyama,2-1 (6-9),1
140,2002.01,3,70,J1e,Kitazakura,0-3 (6-9),0,yorikiri,1018,J3e,Shimotori,1-2 (12-3),1
141,2002.01,3,1018,J3e,Shimotori,1-2 (12-3),1,yorikiri,70,J1e,Kitazakura,0-3 (6-9),0
142,2002.01,3,33,J2w,Terao,0-3 (5-10),0,oshidashi,72,M14e,Tochisakae,3-0 (9-6),1
143,2002.01,3,72,M14e,Tochisakae,3-0 (9-6),1,oshidashi,33,J2w,Terao,0-3 (5-10),0
144,2002.01,3,15,M13e,Oginishiki,1-2 (7-8),1,yorikiri,138,M15e,Sentoryu,2-1 (6-9),0
145,2002.01,3,138,M15e,Sentoryu,2-1 (6-9),0,yorikiri,15,M13e,Oginishiki,1-2 (7-8),1
146,2002.01,3,34,M12w,Asanowaka,0-3 (3-12),0,yorikiri,96,M14w,Jumonji,1-2 (6-9),1
147,2002.01,3,96,M14w,Jumonji,1-2 (6-9),1,yorikiri,34,M12w,Asanowaka,0-3 (3-12),0
148,2002.01,3,50,M11e,Tokitsuumi,1-2 (11-4),0,shitatehineri,874,M13w,Hamanishiki,2-1 (8-7),1
149,2002.01,3,874,M13w,Hamanishiki,2-1 (8-7),1,shitatehineri,50,M11e,Tokitsuumi,1-2 (11-4),0
150,2002.01,3,87,M12e,Wakanoyama,2-1 (5-10),0,hikiotoshi,89,M10e,Aminishiki,3-0 (9-6),1
151,2002.01,3,89,M10e,Aminishiki,3-0 (9-6),1,hikiotoshi,87,M12e,Wakanoyama,2-1 (5-10),0
152,2002.01,3,17,M9e,Tamakasuga,2-1 (8-7),0,oshitaoshi,58,M11w,Oikari,1-2 (7-8),1
153,2002.01,3,58,M11w,Oikari,1-2 (7-8),1,oshitaoshi,17,M9e,Tamakasuga,2-1 (8-7),0
154,2002.01,3,51,M8w,Daizen,0-3 (7-8),0,shitatenage,88,M10w,Tamarikido,1-2 (4-11),1
155,2002.01,3,88,M10w,Tamarikido,1-2 (4-11),1,shitatenage,51,M8w,Daizen,0-3 (7-8),0
156,2002.01,3,63,M7w,Otsukasa,1-2 (8-7),1,hatakikomi,145,M9w,Kobo,1-2 (3-12),0
157,2002.01,3,145,M9w,Kobo,1-2 (3-12),0,hatakikomi,63,M7w,Otsukasa,1-2 (8-7),1
158,2002.01,3,10,M6e,Tochinonada,2-1 (8-7),1,oshidashi,105,M8e,Buyuzan,2-1 (11-4),0
159,2002.01,3,105,M8e,Buyuzan,2-1 (11-4),0,oshidashi,10,M6e,Tochinonada,2-1 (8-7),1
160,2002.01,3,13,M7e,Tosanoumi,3-0 (9-6),1,uwatenage,31,M4w,Dejima,1-2 (6-9),0
161,2002.01,3,31,M4w,Dejima,1-2 (6-9),0,uwatenage,13,M7e,Tosanoumi,3-0 (9-6),1
162,2002.01,3,14,M5w,Kotonowaka,0-3 (8-7),0,shitatenage,47,M4e,Chiyotenzan,2-1 (3-7-5),1
163,2002.01,3,47,M4e,Chiyotenzan,2-1 (3-7-5),1,shitatenage,14,M5w,Kotonowaka,0-3 (8-7),0
164,2002.01,3,5,M3w,Takanonami,3-0 (8-7),1,yorikiri,71,M5e,Takanowaka,2-1 (3-4-8),0
165,2002.01,3,71,M5e,Takanowaka,2-1 (3-4-8),0,yorikiri,5,M3w,Takanonami,3-0 (8-7),1
166,2002.01,3,40,M3e,Kaiho,1-2 (5-10),0,hikiotoshi,878,S1w,Asashoryu,2-1 (8-7),1
